"Var1","Freq"
"E02005364",21
"E02005365",60
"E02005366",45
"E02005368",18
"E02005369",35
"E02005370",37
"E02005371",51
"E02005372",44
"E02005373",36
"E02005374",21
"E02005375",27
"E02005376",32
"E02005377",77
"E02005378",28
"E02005379",47
"E02005380",44
"E02005381",38
"E02005382",47
"E02005383",51
"E02005384",41
"E02005385",26
"E02005386",51
"E02005387",55
"E02005388",30
"E02005389",44
"E02005390",47
"E02005391",37
"E02005392",21
"E02005393",43
"E02005394",30
"E02005395",53
"E02005396",43
"E02005397",73
"E02005398",67
"E02005399",29
"E02005400",44
"E02005401",55
"E02005402",44
"E02005403",43
"E02005404",93
"E02005405",32
"E02005406",41
"E02005407",48
"E02005408",41
"E02005409",82
"E02005412",48
"E02005414",37
"E02005415",33
"E02005416",33
"E02005417",84
"E02005418",43
"E02005419",24
"E02005420",39
"E02005422",82
"E02005423",93
"E02005424",92
"E02005425",27
"E02005426",54
"E02005427",30
"E02005428",66
"E02005429",30
"E02005430",109
"E02005431",82
"E02005432",184
"E02005433",69
"E02005434",27
"E02005435",59
"E02005436",66
"E02005437",31
"E02005438",45
"E02005439",49
"E02005440",56
"E02005441",98
"E02005442",22
"E02005443",36
"E02005444",65
"E02005445",62
"E02005446",31
"E02005447",30
"E02005448",38
"E02005449",34
"E02005450",55
"E02005451",39
"E02005452",58
"E02005453",82
"E02005455",76
"E02005456",67
"E02005457",56
"E02005458",50
"E02005459",54
"E02005460",31
"E02005461",68
"E02005462",64
"E02005463",45
"E02005464",33
"E02005465",74
"E02005466",36
"E02005467",17
"E02005468",46
"E02005469",27
"E02005470",69
"E02005471",40
"E02005472",39
"E02005473",41
"E02005474",29
"E02005475",34
"E02005476",64
"E02005477",40
"E02005478",72
"E02005479",50
"E02005480",39
"E02005481",76
"E02005482",87
"E02005483",52
"E02005484",64
"E02005485",26
"E02005486",28
"E02005487",37
"E02005488",28
"E02005489",37
"E02005490",8
"E02005491",34
"E02005492",45
"E02005493",57
"E02005494",76
"E02005495",53
"E02005496",20
"E02005497",54
"E02005498",57
"E02005499",41
"E02005500",32
"E02005501",44
"E02005502",74
"E02005503",19
"E02005504",15
"E02005505",21
"E02005506",17
"E02005507",36
"E02005508",20
"E02005509",14
"E02005510",17
"E02005511",9
"E02005512",9
"E02005513",18
"E02005514",9
"E02005515",9
"E02005516",7
"E02005517",16
"E02005518",33
"E02005519",28
"E02005520",12
"E02005521",9
"E02005522",6
"E02005523",29
"E02005524",30
"E02005525",55
"E02005526",36
"E02005527",28
"E02005528",33
"E02005529",35
"E02005530",29
"E02005531",22
"E02005532",40
"E02005533",29
"E02005534",36
"E02005535",42
"E02005536",32
"E02005537",11
"E02005538",37
"E02005539",36
"E02005540",29
"E02005541",22
"E02005542",20
"E02005543",22
"E02005544",11
"E02005545",27
"E02005546",27
"E02005547",34
"E02005548",24
"E02005549",23
"E02005550",38
"E02005551",21
"E02005552",39
"E02005553",39
"E02005554",27
"E02005555",37
"E02005556",32
"E02005557",24
"E02005558",21
"E02005559",24
"E02005560",22
"E02005561",35
"E02005562",19
"E02005563",20
"E02005564",30
"E02005565",16
"E02005566",49
"E02005567",30
"E02005568",21
"E02005569",19
"E02005570",17
"E02005571",21
"E02005572",32
"E02005573",33
"E02005574",35
"E02005575",14
"E02005576",18
"E02005577",7
"E02005578",15
"E02005579",38
"E02005580",26
"E02005581",9
"E02005582",6
"E02005583",33
"E02005584",24
"E02005585",31
"E02005586",19
"E02005587",31
"E02005588",54
"E02005589",39
"E02005590",57
"E02005592",12
"E02005593",34
"E02005594",25
"E02005595",65
"E02005596",47
"E02005597",90
"E02005598",72
"E02005599",49
"E02005600",9
"E02005601",25
"E02005602",28
"E02005603",45
"E02005604",33
"E02005605",31
"E02005606",22
"E02005607",20
"E02005608",23
"E02005609",12
"E02005610",15
"E02005611",23
"E02005612",59
"E02005613",41
"E02005614",80
"E02005615",50
"E02005616",43
"E02005617",57
"E02005619",16
"E02005620",37
"E02005621",41
"E02005622",49
"E02005623",65
"E02005624",45
"E02005625",49
"E02005626",34
"E02005627",38
"E02005628",28
"E02005629",24
"E02005630",34
"E02005631",37
"E02005632",24
"E02005633",20
"E02005634",29
"E02005635",9
"E02005636",34
"E02005637",21
"E02005638",32
"E02005639",43
"E02005640",30
"E02005641",13
"E02005642",19
"E02005643",27
"E02005644",17
"E02005645",69
"E02005646",20
"E02005647",43
"E02005648",22
"E02005649",67
"E02005650",26
"E02005651",59
"E02005652",26
"E02005653",26
"E02005654",21
"E02005655",28
"E02005656",35
"E02005657",14
"E02005658",19
"E02005659",35
"E02005660",21
"E02005661",26
"E02005662",27
"E02005663",16
"E02005664",23
"E02005665",20
"E02005666",35
"E02005667",40
"E02005668",36
"E02005669",22
"E02005670",46
"E02005671",18
"E02005672",4
"E02005673",31
"E02005674",39
"E02005675",25
"E02005676",29
"E02005677",80
"E02005678",65
"E02005679",33
"E02005680",37
"E02005681",47
"E02005682",26
"E02005683",69
"E02005684",31
"E02005685",37
"E02005686",28
"E02005687",23
"E02005688",39
"E02005689",35
"E02005690",20
"E02005691",10
"E02005692",30
"E02005693",41
"E02005694",44
"E02005695",28
"E02005696",37
"E02005697",39
"E02005698",15
"E02005699",44
"E02005700",53
"E02005701",33
"E02005702",59
"E02005703",56
"E02005704",99
"E02005705",73
"E02005706",60
"E02005707",93
"E02005708",108
"E02005709",33
"E02005710",38
"E02005711",33
"E02005712",38
"E02005713",22
"E02005714",20
"E02005715",77
"E02005716",32
"E02005717",54
"E02005718",25
"E02005719",37
"E02005720",73
"E02005721",22
"E02005722",133
"E02005723",22
"E02005724",25
"E02005725",44
"E02005726",65
"E02005727",67
"E02005728",94
"E02005729",65
"E02005730",57
"E02005731",65
"E02005732",126
"E02005733",71
"E02005734",34
"E02005735",27
"E02005736",48
"E02005737",28
"E02005738",16
"E02005739",52
"E02005740",62
"E02005741",46
"E02005742",39
"E02005743",45
"E02005744",46
"E02005745",63
"E02005746",18
"E02005747",26
"E02005748",49
"E02005749",68
"E02005750",25
"E02005751",34
"E02005752",37
"E02005753",28
"E02005754",38
"E02005755",25
"E02005756",23
"E02005757",40
"E02005758",47
"E02005759",19
"E02005760",16
"E02005761",27
"E02005762",12
"E02005763",65
"E02005764",45
"E02005765",53
"E02005766",56
"E02005767",83
"E02005768",49
"E02005769",36
"E02005770",56
"E02005771",21
"E02005772",59
"E02005773",39
"E02005774",38
"E02005775",40
"E02005776",60
"E02005777",69
"E02005778",51
"E02005779",41
"E02005780",53
"E02005781",51
"E02005782",70
"E02005783",49
"E02005784",24
"E02005785",77
"E02005786",47
"E02005787",51
"E02005788",29
"E02005789",61
"E02005790",30
"E02005791",61
"E02005794",69
"E02005795",52
"E02005796",54
"E02005797",40
"E02005798",85
"E02005799",47
"E02005800",45
"E02005801",34
"E02005802",14
"E02005803",48
"E02005804",44
"E02005805",57
"E02005806",38
"E02005807",33
"E02005808",53
"E02005809",51
"E02005810",52
"E02005811",28
"E02005812",48
"E02005813",57
"E02005814",13
"E02005815",20
"E02005816",30
"E02005817",55
"E02005818",55
"E02005819",43
"E02005820",17
"E02005821",47
"E02005822",53
"E02005823",42
"E02005824",33
"E02005825",55
"E02005826",44
"E02005827",42
"E02005828",69
"E02005829",46
"E02005830",50
"E02005831",42
"E02005832",40
"E02005833",37
"E02005834",32
"E02005835",87
"E02005836",78
"E02005837",68
"E02005838",61
"E02005839",26
"E02005840",48
"E02005842",24
"E02005843",51
"E02005844",41
"E02005846",57
"E02005847",35
"E02005848",104
"E02005849",77
"E02005850",34
"E02005851",33
"E02005852",47
"E02005853",49
"E02005856",34
"E02005857",25
"E02005858",25
"E02005859",42
"E02005860",43
"E02005861",29
"E02005862",23
"E02005863",31
"E02005864",36
"E02005865",81
"E02005866",68
"E02005868",28
"E02005869",43
"E02005870",38
"E02005871",42
"E02005872",55
"E02005873",71
"E02005874",35
"E02005875",48
"E02005876",43
"E02005877",34
"E02005878",56
"E02005879",49
"E02005880",59
"E02005881",30
"E02005882",38
"E02005883",30
"E02005884",33
"E02005885",39
"E02005886",59
"E02005887",51
"E02005888",45
"E02005889",63
"E02005890",27
"E02005891",53
"E02005892",84
"E02005893",65
"E02005894",60
"E02005895",65
"E02005896",38
"E02005897",92
"E02005898",62
"E02005899",56
"E02005900",36
"E02005901",30
"E02005902",41
"E02005903",37
"E02005904",83
"E02005905",50
"E02005906",36
"E02005907",42
"E02005908",54
"E02005909",44
"E02005910",52
"E02005911",58
"E02005912",69
"E02005913",41
"E02005914",46
"E02005915",46
"E02005916",52
"E02005917",44
"E02005918",25
"E02005919",58
"E02005920",52
"E02005921",24
"E02005922",32
"E02005923",30
"E02005924",52
"E02005925",29
"E02005926",52
"E02005927",27
"E02005928",44
"E02005929",27
"E02005930",45
"E02005931",39
"E02005932",12
"E02005933",33
"E02005934",44
"E02005935",29
"E02005936",85
"E02005937",35
"E02005938",26
"E02005939",56
"E02005940",37
"E02005941",23
"E02005942",30
"E02005943",28
"E02005944",17
"E02005945",66
"E02005946",30
"E02005947",140
"E02005948",25
"E02005949",41
"E02005950",30
"E02005951",18
"E02005952",37
"E02005953",12
"E02005954",48
"E02005955",32
"E02005956",19
"E02005957",46
"E02005958",10
"E02005959",42
"E02005960",32
"E02005961",55
"E02005962",55
"E02005963",81
"E02005964",39
"E02005965",24
"E02005966",28
"E02005967",32
"E02005968",66
"E02005969",52
"E02005970",9
"E02005971",6
"E02005972",53
"E02005973",21
"E02005974",13
"E02005975",37
"E02005976",49
"E02005977",28
"E02005978",62
"E02005979",45
"E02005980",92
"E02005981",18
"E02005982",14
"E02005983",55
"E02005984",84
"E02005985",12
"E02005986",47
"E02005987",58
"E02005988",35
"E02005991",36
"E02005992",71
"E02005993",28
"E02005994",40
"E02005995",34
"E02005996",50
"E02005997",43
"E02005998",38
"E02005999",44
"E02006000",30
"E02006001",26
"E02006002",44
"E02006003",37
"E02006004",44
"E02006005",20
"E02006006",10
"E02006007",43
"E02006008",15
"E02006009",17
"E02006010",31
"E02006011",18
"E02006012",34
"E02006013",21
"E02006014",19
"E02006015",41
"E02006016",16
"E02006017",18
"E02006018",11
"E02006019",35
"E02006020",31
"E02006021",18
"E02006022",18
"E02006023",31
"E02006024",23
"E02006025",21
"E02006026",32
"E02006027",11
"E02006028",35
"E02006029",47
"E02006030",39
"E02006031",35
"E02006032",44
"E02006033",58
"E02006034",56
"E02006035",40
"E02006036",33
"E02006037",69
"E02006038",33
"E02006039",30
"E02006040",25
"E02006041",16
"E02006042",16
"E02006043",17
"E02006044",22
"E02006045",25
"E02006046",23
"E02006047",44
"E02006048",34
"E02006049",21
"E02006050",13
"E02006051",58
"E02006052",59
"E02006053",18
"E02006054",31
"E02006055",26
"E02006056",47
"E02006057",42
"E02006058",32
"E02006059",41
"E02006060",40
"E02006061",28
"E02006062",78
"E02006063",26
"E02006064",27
"E02006065",39
"E02006066",71
"E02006067",28
"E02006068",37
"E02006069",25
"E02006070",29
"E02006071",38
"E02006072",43
"E02006073",26
"E02006074",48
"E02006075",20
"E02006076",32
"E02006077",21
"E02006078",24
"E02006079",21
"E02006080",27
"E02006081",16
"E02006082",27
"E02006083",25
"E02006084",17
"E02006085",48
"E02006086",65
"E02006087",37
"E02006088",43
"E02006089",54
"E02006090",32
"E02006091",30
"E02006092",44
"E02006093",48
"E02006094",29
"E02006095",35
"E02006096",22
"E02006097",24
"E02006098",43
"E02006099",31
"E02006100",67
"E02006101",22
"E02006102",59
"E02006103",65
"E02006104",71
"E02006105",42
"E02006106",64
"E02006107",54
"E02006108",37
"E02006109",43
"E02006110",21
"E02006111",42
"E02006112",35
"E02006113",27
"E02006114",57
"E02006115",45
"E02006116",75
"E02006117",33
"E02006118",37
"E02006119",22
"E02006120",38
"E02006121",19
"E02006122",38
"E02006123",34
"E02006124",36
"E02006125",37
"E02006126",56
"E02006127",25
"E02006128",49
"E02006129",60
"E02006130",53
"E02006131",56
"E02006132",33
"E02006133",37
"E02006134",77
"E02006135",48
"E02006136",17
"E02006137",51
"E02006138",43
"E02006139",47
"E02006140",53
"E02006141",62
"E02006142",29
"E02006143",57
"E02006144",56
"E02006145",42
"E02006146",31
"E02006147",45
"E02006148",33
"E02006149",58
"E02006150",57
"E02006151",50
"E02006152",50
"E02006153",42
"E02006154",57
"E02006155",27
"E02006156",74
"E02006157",62
"E02006158",56
"E02006159",31
"E02006160",48
"E02006161",51
"E02006162",70
"E02006163",39
"E02006164",55
"E02006165",26
"E02006166",25
"E02006167",60
"E02006168",53
"E02006169",49
"E02006170",48
"E02006171",28
"E02006172",35
"E02006173",60
"E02006174",80
"E02006175",42
"E02006176",28
"E02006177",39
"E02006178",47
"E02006179",39
"E02006180",56
"E02006181",31
"E02006182",20
"E02006183",22
"E02006184",14
"E02006185",34
"E02006186",56
"E02006187",47
"E02006188",30
"E02006189",38
"E02006190",36
"E02006191",40
"E02006192",28
"E02006193",49
"E02006194",46
"E02006195",61
"E02006196",49
"E02006197",71
"E02006198",65
"E02006199",37
"E02006200",51
"E02006201",95
"E02006202",70
"E02006203",47
"E02006204",22
"E02006205",32
"E02006206",37
"E02006207",42
"E02006208",19
"E02006209",47
"E02006210",30
"E02006211",44
"E02006212",42
"E02006213",51
"E02006214",27
"E02006215",34
"E02006216",42
"E02006217",63
"E02006218",66
"E02006219",32
"E02006220",28
"E02006221",38
"E02006222",29
"E02006223",23
"E02006224",45
"E02006225",25
"E02006226",62
"E02006227",22
"E02006228",6
"E02006229",28
"E02006230",43
"E02006231",64
"E02006232",20
"E02006233",14
"E02006234",31
"E02006235",28
"E02006236",57
"E02006237",52
"E02006238",23
"E02006239",9
"E02006240",23
"E02006241",8
"E02006242",35
"E02006243",36
"E02006245",43
"E02006246",39
"E02006247",44
"E02006248",57
"E02006249",67
"E02006250",29
"E02006251",52
"E02006252",35
"E02006253",60
"E02006254",78
"E02006255",46
"E02006256",49
"E02006257",29
"E02006258",74
"E02006259",39
"E02006260",49
"E02006261",16
"E02006262",22
"E02006263",18
"E02006264",27
"E02006265",23
"E02006266",23
"E02006267",30
"E02006268",26
"E02006269",21
"E02006270",58
"E02006271",41
"E02006272",32
"E02006273",20
"E02006274",22
"E02006275",26
"E02006276",33
"E02006277",22
"E02006278",27
"E02006279",43
"E02006280",43
"E02006281",45
"E02006282",19
"E02006283",25
"E02006284",24
"E02006285",21
"E02006286",43
"E02006287",29
"E02006288",25
"E02006289",60
"E02006290",44
"E02006291",40
"E02006292",31
"E02006293",59
"E02006294",43
"E02006295",54
"E02006296",40
"E02006297",53
"E02006298",36
"E02006299",38
"E02006300",20
"E02006301",29
"E02006302",36
"E02006303",41
"E02006304",51
"E02006305",35
"E02006306",36
"E02006307",43
"E02006308",34
"E02006309",26
"E02006310",34
"E02006311",25
"E02006312",31
"E02006313",64
"E02006314",23
"E02006315",34
"E02006316",41
"E02006317",13
"E02006318",30
"E02006319",24
"E02006320",22
"E02006321",21
"E02006322",16
"E02006323",22
"E02006324",27
"E02006325",43
"E02006326",24
"E02006327",14
"E02006328",30
"E02006329",42
"E02006330",37
"E02006331",20
"E02006332",28
"E02006333",25
"E02006334",20
"E02006335",6
"E02006336",15
"E02006337",17
"E02006338",11
"E02006339",50
"E02006341",25
"E02006342",40
"E02006343",54
"E02006344",74
"E02006345",46
"E02006346",49
"E02006347",21
"E02006348",78
"E02006349",33
"E02006350",34
"E02006351",32
"E02006352",28
"E02006353",23
"E02006354",43
"E02006355",38
"E02006356",49
"E02006357",33
"E02006358",50
"E02006359",27
"E02006360",62
"E02006361",63
"E02006362",15
"E02006363",13
"E02006364",29
"E02006365",23
"E02006366",26
"E02006367",17
"E02006368",22
"E02006369",53
"E02006370",37
"E02006371",23
"E02006372",31
"E02006373",41
"E02006374",47
"E02006375",19
"E02006376",31
"E02006377",25
"E02006378",24
"E02006379",23
"E02006380",29
"E02006381",18
"E02006382",29
"E02006383",38
"E02006384",43
"E02006385",46
"E02006386",35
"E02006387",27
"E02006388",58
"E02006389",46
"E02006390",31
"E02006391",26
"E02006392",24
"E02006393",15
"E02006394",32
"E02006395",35
"E02006396",37
"E02006397",25
"E02006398",20
"E02006399",27
"E02006400",19
"E02006401",29
"E02006402",32
"E02006403",31
"E02006404",26
"E02006405",23
"E02006406",31
"E02006407",26
"E02006408",20
"E02006409",16
"E02006410",23
"E02006411",21
"E02006412",30
"E02006413",25
"E02006414",21
"E02006415",33
"E02006416",26
"E02006417",13
"E02006418",23
"E02006419",28
"E02006420",36
"E02006421",20
"E02006422",22
"E02006423",31
"E02006424",20
"E02006425",31
"E02006426",22
"E02006427",36
"E02006429",37
"E02006430",28
"E02006431",39
"E02006432",27
"E02006433",63
"E02006434",15
"E02006435",24
"E02006436",46
"E02006437",55
"E02006438",58
"E02006439",26
"E02006440",33
"E02006441",38
"E02006442",31
"E02006443",43
"E02006444",39
"E02006445",27
"E02006446",32
"E02006447",32
"E02006448",44
"E02006449",24
"E02006450",39
"E02006451",47
"E02006453",38
"E02006454",34
"E02006455",41
"E02006456",26
"E02006457",27
"E02006458",57
"E02006459",28
"E02006460",26
"E02006461",30
"E02006462",41
"E02006463",47
"E02006464",31
"E02006465",22
"E02006466",31
"E02006467",48
"E02006468",52
"E02006469",61
"E02006470",64
"E02006471",58
"E02006472",75
"E02006473",51
"E02006474",62
"E02006475",60
"E02006476",50
"E02006477",54
"E02006478",49
"E02006479",28
"E02006480",38
"E02006481",33
"E02006482",44
"E02006483",47
"E02006484",46
"E02006485",47
"E02006486",42
"E02006487",48
"E02006488",46
"E02006489",66
"E02006490",59
"E02006492",89
"E02006493",40
"E02006494",55
"E02006495",44
"E02006496",24
"E02006497",33
"E02006498",58
"E02006499",43
"E02006500",48
"E02006501",68
"E02006502",65
"E02006503",55
"E02006504",46
"E02006505",26
"E02006506",26
"E02006507",44
"E02006508",78
"E02006509",27
"E02006510",33
"E02006511",56
"E02006512",79
"E02006513",74
"E02006514",45
"E02006515",69
"E02006516",55
"E02006517",48
"E02006518",62
"E02006519",61
"E02006520",44
"E02006521",42
"E02006522",28
"E02006523",66
"E02006524",38
"E02006525",75
"E02006526",34
"E02006527",32
"E02006528",54
"E02006529",87
"E02006530",85
"E02006531",54
"E02006532",51
"E02006533",39
"E02006534",65
"E02006535",29
"E02006536",62
"E02006537",71
"E02006538",50
"E02006539",38
"E02006540",30
"E02006541",33
"E02006542",50
"E02006543",49
"E02006544",51
"E02006545",20
"E02006546",46
"E02006547",32
"E02006548",28
"E02006549",32
"E02006550",45
"E02006551",23
"E02006552",25
"E02006553",36
"E02006554",22
"E02006555",43
"E02006556",30
"E02006557",38
"E02006558",40
"E02006559",41
"E02006560",53
"E02006561",25
"E02006562",22
"E02006563",41
"E02006564",59
"E02006565",56
"E02006566",81
"E02006567",29
"E02006568",87
"E02006569",48
"E02006570",50
"E02006571",54
"E02006572",61
"E02006573",76
"E02006574",36
"E02006575",63
"E02006576",47
"E02006577",37
"E02006578",83
"E02006579",46
"E02006580",25
"E02006581",33
"E02006582",27
"E02006583",19
"E02006584",26
"E02006585",23
"E02006586",19
"E02006587",26
"E02006588",31
"E02006589",39
"E02006590",58
"E02006591",30
"E02006592",28
"E02006593",70
"E02006594",31
"E02006595",51
"E02006596",38
"E02006597",49
"E02006598",35
"E02006599",34
"E02006600",54
"E02006601",51
"E02006602",63
"E02006603",36
"E02006604",50
"E02006605",49
"E02006606",35
"E02006607",34
"E02006608",30
"E02006609",31
"E02006610",41
"E02006611",31
"E02006612",35
"E02006613",31
"E02006614",52
"E02006615",32
"E02006616",41
"E02006617",61
"E02006618",31
"E02006619",70
"E02006620",47
"E02006621",46
"E02006622",37
"E02006623",35
"E02006624",28
"E02006625",19
"E02006626",42
"E02006627",50
"E02006628",36
"E02006629",28
"E02006630",37
"E02006631",42
"E02006632",55
"E02006633",53
"E02006634",72
"E02006635",38
"E02006636",44
"E02006637",40
"E02006638",22
"E02006639",52
"E02006640",61
"E02006641",71
"E02006642",51
"E02006643",84
"E02006644",46
"E02006645",41
"E02006646",36
"E02006647",38
"E02006648",39
"E02006649",27
"E02006650",65
"E02006651",44
"E02006652",26
"E02006653",33
"E02006654",35
"E02006655",61
"E02006656",20
"E02006657",46
"E02006658",18
"E02006659",49
"E02006660",73
"E02006661",68
"E02006662",46
"E02006663",72
"E02006664",76
"E02006665",25
"E02006666",38
"E02006667",45
"E02006668",41
"E02006669",110
"E02006670",35
"E02006671",47
"E02006672",82
"E02006673",38
"E02006674",42
"E02006675",79
"E02006676",34
"E02006677",71
"E02006678",17
"E02006679",76
"E02006680",25
"E02006681",43
"E02006682",39
"E02006683",46
"E02006684",29
"E02006685",23
"E02006686",15
"E02006687",29
"E02006688",19
"E02006689",45
"E02006690",31
"E02006691",56
"E02006692",24
"E02006693",19
"E02006694",20
"E02006695",55
"E02006696",25
"E02006697",49
"E02006698",24
"E02006699",16
"E02006700",35
"E02006701",39
"E02006702",32
"E02006703",40
"E02006704",51
"E02006705",22
"E02006706",22
"E02006707",12
"E02006708",35
"E02006709",48
"E02006710",37
"E02006711",46
"E02006712",37
"E02006713",40
"E02006714",44
"E02006715",28
"E02006716",27
"E02006717",41
"E02006718",49
"E02006719",58
"E02006720",37
"E02006721",38
"E02006722",33
"E02006723",61
"E02006724",41
"E02006725",15
"E02006726",53
"E02006727",27
"E02006728",49
"E02006729",34
"E02006730",31
"E02006731",37
"E02006732",47
"E02006733",24
"E02006734",36
"E02006735",24
"E02006736",41
"E02006737",28
"E02006738",30
"E02006739",34
"E02006740",25
"E02006741",27
"E02006742",28
"E02006743",34
"E02006744",28
"E02006745",47
"E02006746",41
"E02006747",21
"E02006748",50
"E02006749",14
"E02006750",18
"E02006751",12
"E02006752",22
"E02006753",43
"E02006754",6
"E02006755",8
"E02006756",35
"E02006757",18
"E02006758",21
"E02006759",28
"E02006760",31
"E02006761",27
"E02006762",28
"E02006763",20
"E02006764",34
"E02006765",22
"E02006766",35
"E02006767",39
"E02006768",40
"E02006769",23
"E02006770",36
"E02006771",38
"E02006772",27
"E02006773",31
"E02006774",25
"E02006775",30
"E02006776",28
"E02006777",17
"E02006778",32
"E02006779",25
"E02006780",22
"E02006782",20
"E02006783",20
"E02006784",25
"E02006785",17
"E02006786",16
"E02006787",26
"E02006788",11
"E02006789",59
"E02006790",46
"E02006791",17
"E02006792",36
"E02006793",24
"E02006794",12
"E02006795",9
"E02006796",26
"E02006798",18
"E02006799",25
"E02006800",16
"E02006801",69
"E02006802",32
"E02006803",47
"E02006804",47
"E02006805",28
"E02006806",71
"E02006807",17
"E02006808",14
"E02006809",12
"E02006810",41
"E02006811",46
"E02006812",35
"E02006813",47
"E02006814",20
"E02006815",52
"E02006816",48
"E02006817",40
"E02006818",24
"E02006819",30
"E02006820",46
"E02006821",25
"E02006822",35
"E02006823",53
"E02006824",29
"E02006825",27
"E02006826",28
"E02006827",66
"E02006828",35
"E02006829",32
"E02006830",14
"E02006831",19
"E02006832",13
"E02006833",59
"E02006834",43
"E02006835",29
"E02006836",42
"E02006837",35
"E02006838",28
"E02006839",76
"E02006840",101
"E02006841",82
"E02006842",18
"E02006843",83
"E02006844",27
"E02006845",58
"E02006846",48
"E02006847",20
"E02006848",15
"E02006849",34
"E02006850",28
"E02006851",94
"E02006852",51
"E02006853",8
"E02006854",25
"E02006855",19
"E02006856",37
"E02006857",49
"E02006858",20
"E02006859",24
"E02006860",53
"E02006861",32
"E02006862",38
"E02006863",33
"E02006864",47
"E02006865",20
"E02006866",40
"E02006867",58
"E02006868",119
"E02006869",63
"E02006870",50
"E02006871",61
"E02006872",131
"E02006873",25
"E02006874",38
"E02006875",180
"E02006876",68
"E02006877",38
"E02006878",18
"E02006879",18
"E02006880",29
"E02006881",69
"E02006882",19
"E02006883",32
"E02006884",91
"E02006885",44
"E02006886",71
"E02006887",36
"E02006888",18
"E02006889",13
"E02006890",14
"E02006891",15
"E02006892",15
"E02006893",55
"E02006894",64
"E02006895",24
"E02006896",78
"E02006897",32
"E02006898",32
"E02006899",127
"E02006900",51
"E02006901",38
"E02006902",97
"E02006903",70
"E02006904",108
"E02006905",58
"E02006906",68
"E02006907",33
"E02006908",10
"E02006909",106
"E02006910",71
"E02006911",49
"E02006912",85
"E02006913",22
"E02006914",32
"E02006915",38
"E02006916",12
"E02006917",46
"E02006918",14
"E02006919",57
"E02006920",36
"E02006921",15
"E02006922",75
"E02006924",27
"E02006925",33
"E02006926",25
"E02006927",48
"E02006928",20
"E02006929",44
"E02006930",23
"E02006931",31
"E02006932",82
"E02006933",55
"E02006934",67
"W02000001",25
"W02000002",61
"W02000003",50
"W02000004",66
"W02000005",79
"W02000006",50
"W02000007",47
"W02000008",59
"W02000009",96
"W02000010",55
"W02000011",62
"W02000012",88
"W02000013",103
"W02000014",107
"W02000015",74
"W02000016",91
"W02000017",129
"W02000018",94
"W02000019",102
"W02000020",125
"W02000021",76
"W02000022",62
"W02000023",141
"W02000024",64
"W02000025",66
"W02000026",100
"W02000027",65
"W02000028",60
"W02000029",31
"W02000030",50
"W02000031",41
"W02000032",70
"W02000033",22
"W02000034",37
"W02000035",70
"W02000036",35
"W02000037",62
"W02000038",64
"W02000039",77
"W02000040",65
"W02000041",160
"W02000042",21
"W02000043",26
"W02000044",21
"W02000045",54
"W02000047",27
"W02000049",49
"W02000050",45
"W02000051",41
"W02000052",31
"W02000053",58
"W02000054",74
"W02000055",29
"W02000056",66
"W02000057",58
"W02000058",64
"W02000059",71
"W02000060",75
"W02000061",33
"W02000062",21
"W02000063",68
"W02000064",27
"W02000065",39
"W02000066",65
"W02000067",34
"W02000068",42
"W02000069",31
"W02000070",57
"W02000071",46
"W02000072",68
"W02000073",53
"W02000074",52
"W02000075",32
"W02000076",85
"W02000077",65
"W02000080",78
"W02000081",44
"W02000082",73
"W02000083",68
"W02000084",36
"W02000085",80
"W02000086",46
"W02000087",54
"W02000088",70
"W02000089",64
"W02000090",72
"W02000091",52
"W02000092",47
"W02000093",55
"W02000094",74
"W02000095",60
"W02000096",72
"W02000097",71
"W02000098",49
"W02000099",29
"W02000100",44
"W02000101",31
"W02000102",13
"W02000103",15
"W02000104",17
"W02000105",18
"W02000106",30
"W02000107",47
"W02000108",60
"W02000109",31
"W02000110",31
"W02000111",54
"W02000113",25
"W02000114",40
"W02000116",53
"W02000117",32
"W02000118",44
"W02000120",67
"W02000122",49
"W02000123",89
"W02000124",64
"W02000125",75
"W02000126",28
"W02000127",44
"W02000128",41
"W02000129",24
"W02000130",13
"W02000131",20
"W02000132",25
"W02000133",45
"W02000134",27
"W02000135",18
"W02000136",39
"W02000137",14
"W02000138",28
"W02000139",33
"W02000140",36
"W02000141",26
"W02000142",71
"W02000143",82
"W02000144",61
"W02000145",64
"W02000146",74
"W02000147",78
"W02000148",40
"W02000149",86
"W02000151",72
"W02000152",68
"W02000153",160
"W02000154",49
"W02000156",89
"W02000157",115
"W02000158",56
"W02000159",82
"W02000160",60
"W02000161",56
"W02000162",82
"W02000163",38
"W02000164",60
"W02000165",35
"W02000166",102
"W02000167",49
"W02000168",33
"W02000169",65
"W02000170",69
"W02000171",47
"W02000172",54
"W02000173",43
"W02000174",50
"W02000175",45
"W02000176",57
"W02000177",52
"W02000178",52
"W02000179",50
"W02000180",62
"W02000181",57
"W02000182",33
"W02000183",34
"W02000184",49
"W02000185",43
"W02000186",60
"W02000187",40
"W02000188",58
"W02000189",40
"W02000190",30
"W02000191",42
"W02000192",75
"W02000193",26
"W02000194",52
"W02000195",39
"W02000196",44
"W02000197",70
"W02000198",50
"W02000200",77
"W02000201",49
"W02000202",87
"W02000203",86
"W02000204",41
"W02000205",37
"W02000206",30
"W02000207",38
"W02000208",79
"W02000209",78
"W02000210",49
"W02000211",64
"W02000212",109
"W02000213",81
