"AtcoCode","CommonName","CommonNameLang","ShortName","ShortCommonNameLang","Landmark","LandmarkLang","Street","StreetLang","Crossing","CrossingLang","Indicator","IndicatorLang","CreationDateTime","ModificationDateTime","RevisionNumber","Modification"
"1000DSWR4640","Bridle Lane","en","","","Bridle Lane","en","Woodland Road","en","","","adj","en","2009-06-30T00:00:00","2009-06-30T00:00:00","","new"
"1000DSWR4768","Park Road","en","","","Park Road","en","Woodland  Road","en","","","opp","en","2009-06-30T00:00:00","2009-06-30T00:00:00","","new"
"1000DSWR4769","Park Road","en","","","Park Road","en","Woodland Road","en","","","adj","en","2009-06-30T00:00:00","2009-06-30T00:00:00","","new"
"1000DSWR6954","Spencer Drive","en","","","Spencer Drive","en","Windmill Rise","en","","","adj","en","2009-06-30T00:00:00","2009-06-30T00:00:00","","new"
"1000DSWR7638","Rowan Drive","en","","","Rowan Drive","en","Pear Tree Drive","en","","","adj","en","2006-06-26T00:00:00","2010-02-03T00:00:00","","new"
"1000DSWR7638","Willow Avenue","en","","","Willow Avenue","en","Pear Tree Drive","en","","","adj","en","2010-02-03T00:00:00","2010-02-03T00:00:00","","new"
"1000DTAR2560","Holly Lane","en","","","Holly Lane","en","Nottingham Road","en","","","Adj","en","2007-02-20T00:00:00","2009-06-30T00:00:00","","new"
"1000DTAR2561","Holly Lane","en","","","Holly Lane","en","Nottingham Road","en","","","Opp","en","2007-02-20T00:00:00","2009-06-30T00:00:00","","new"
"1000DTAR6054","Newton Road","en","","","Newton Road","en","Alfreton Road","en","","","opp","en","2009-06-30T00:00:00","2009-06-30T00:00:00","","new"
"1000DTAR6055","Newton Road","en","","","Newton Road","en","Alfreton Road","en","","","adj","en","2009-06-30T00:00:00","2009-06-30T00:00:00","","new"
"1000DTAR6359","Station New Road","en","","","Station New Road","en","Ankerbold Road","en","","","adj","en","2009-06-30T00:00:00","2009-06-30T00:00:00","","new"
"1000DTAT3396","Priestcliffe Road","en","","","Priestcliffe Road","en","A6","en","","","opp","en","2007-01-19T00:00:00","2009-06-30T00:00:00","","new"
"1000DTAT3397","Priestcliffe Road","en","","","Priestcliffe Road","en","A6","en","","","adj","en","2007-01-19T00:00:00","2009-06-30T00:00:00","","new"
"1000DTAT5985","Taddington Dale","en","","","Taddington Dale","en","A6","en","","","adj","en","2006-08-24T00:00:00","2012-09-20T00:00:00","","new"
"1000DTBR2202","Lockoford Lane","en","","","","","","","","","","","2013-08-30T00:00:00","2013-08-30T00:00:00","","new"
"1000DTBR2230","Chesterfield College Tapton House Campus","en","","","Chesterfield College Tapton House Campus","en","Brimington Road","en","","","opp","en","2007-11-28T00:00:00","2009-06-30T00:00:00","","new"
"1000DTBR2230","Tapton Park","en","","","Swaddale Avenue","en","Brimington Road","en","","","Adj","en","2010-01-18T00:00:00","2010-01-18T00:00:00","","new"
"1000DTBR2738","Chesterfield College Tapton House Campus","en","","","Chesterfield College Tapton House Campus","en","Brimington Road","en","","","adj","en","2007-11-28T00:00:00","2009-06-30T00:00:00","","new"
"1000DTBR2738","Tapton Park","en","","","Swaddale Avenue","en","Brimington Road","en","","","opp","en","2006-11-30T00:00:00","2009-06-30T00:00:00","","new"
"1000DTBR3056","Richard Lane","en","","","Richard Lane","en","Buxton Road","en","","","adj","en","2009-06-30T00:00:00","2009-06-30T00:00:00","","new"
"1000DTBR3056","The Clock House","en","","","Richard Lane","en","Buxton Road","en","","","Adj","en","2007-02-21T00:00:00","2009-06-30T00:00:00","","new"
"1000DTBR3684","Richard Lane","en","","","Richard Lane","en","Buxton Road","en","","","opp","en","2009-06-30T00:00:00","2009-06-30T00:00:00","","new"
"1000DTBR3684","The Clock House","en","","","Richard Lane","en","Buxton Road","en","","","Opp","en","2007-02-21T00:00:00","2009-06-30T00:00:00","","new"
"1000DTBR6562","Lockoford Lane","en","","","","","","","","","","","2013-08-30T00:00:00","2013-08-30T00:00:00","","new"
"1000DTBR6789","Holbeck Close","en","","","Tapton Terrace","en","Brimington Road","en","","","Opp","en","2010-01-18T00:00:00","2010-01-18T00:00:00","","new"
"1000DTBR6790","Arnold Lavers","en","","","Tapton Terrace","en","Brimington Road","en","","","Adj","en","2010-01-18T00:00:00","2010-01-18T00:00:00","","new"
"1000DTCR6043","Mansfield Road","en","","","Mansfield Road","en","Chesterfield Road","en","","","opp","en","2007-01-15T00:00:00","2009-07-02T00:00:00","","new"
"1000DTCR6110","Biggin Lane","en","","","Biggin Lane","en","Chesterfield Road","en","","","adj","en","2007-01-15T00:00:00","2009-07-02T00:00:00","","new"
"1000DTCR6111","Biggin Lane","en","","","Biggin Lane","en","Chesterfield Road","en","","","opp","en","2007-01-15T00:00:00","2009-07-02T00:00:00","","new"
"1000DTCS2331","Methodist Church","en","","","Methodist Church","en","Church Street","en","","","adj","en","2007-02-20T00:00:00","2009-07-02T00:00:00","","new"
"1000DTCS2332","Methodist Church","en","","","Methodist Church","en","Church Street","en","","","opp","en","2007-02-20T00:00:00","2009-07-02T00:00:00","","new"
"1000DTCS2337","Post Office","en","","","Post Office","en","Church Street","en","","","Opp","en","2007-02-20T00:00:00","2009-07-02T00:00:00","","new"
"1000DTCS2337","The Knoll","en","","","The Knoll","en","Church Street","en","","","opp","en","2006-06-26T00:00:00","2009-07-02T00:00:00","","new"
"1000DTCS4156","Highbank","en","","","New Road","en","Conduit Street","en","","","Adj","en","2007-01-15T00:00:00","2009-07-02T00:00:00","","new"
"1000DTCS4156","New Road","en","","","New Road","en","Conduit Street","en","","","adj","en","2010-01-26T00:00:00","2010-01-26T00:00:00","","new"
"1000DTCS4365","Highbank","en","","","New Road","en","Conduit Street","en","","","Opp","en","2007-01-15T00:00:00","2009-07-02T00:00:00","","new"
"1000DTCS4365","New Road","en","","","New Road","en","Conduit Street","en","","","opp","en","2010-01-26T00:00:00","2010-01-26T00:00:00","","new"
"1000DTCSP758","Old Coach Road","en","","","Old Coach Road","en","Church Street","en","","","adj","en","2006-06-26T00:00:00","2009-07-02T00:00:00","","new"
"1000DTCSP758","Post Office","en","","","Post Office","en","Church Street","en","","","adj","en","2007-01-19T00:00:00","2009-07-02T00:00:00","","new"
"1000DTDH2411","Pewit Lane","en","","","Pewit Lane","en","Doe Hill Lane","en","","","opp","en","2007-01-15T00:00:00","2009-07-02T00:00:00","","new"
"1000DTDH2527","Nethermoor Cottages","en","","","Nethermoor Cottages","en","Doe Hill Lane","en","","","adj","en","2007-01-15T00:00:00","2009-07-02T00:00:00","","new"
"1000DTDH2527","Pewit Lane","en","","","Pewit Lane","en","Doe Hill Lane","en","","","adj","en","2009-07-02T00:00:00","2009-07-02T00:00:00","","new"
"1000DTDN6383","Old Hall","en","","","Queen Victoria Road","en","Derby Road","en","","","opp","en","2007-01-03T00:00:00","2009-07-02T00:00:00","","new"
"1000DTDN6383","Queen Victoria Road","en","","","Queen Victoria Road","en","Derby Road","en","","","opp","en","2008-07-24T00:00:00","2009-07-02T00:00:00","","new"
"1000DTDQ6384","Four Lanes End","en","","","Four Lanes End","en","Derby Road","en","","","Opp","en","2010-02-15T00:00:00","2010-02-15T00:00:00","","new"
"1000DTDQ6384","Old Hall","en","","","Queen Victoria Road","en","Derby Road","en","","","adj","en","2007-01-03T00:00:00","2009-07-02T00:00:00","","new"
"1000DTDQ6384","Queen Victoria Road","en","","","Queen Victoria Road","en","Derby Road","en","","","adj","en","2006-06-26T00:00:00","2009-07-02T00:00:00","","new"
"1000DTDR2339","Sales Avenue","en","","","Sales Avenue","en","Davenport Road","en","","","opp","en","2008-08-12T00:00:00","2009-07-02T00:00:00","","new"
"1000DTDR2989","Ford Street","en","","","Ford Street","en","Davenport Road","en","","","adj","en","2008-08-12T00:00:00","2009-07-02T00:00:00","","new"
"1000DTDR5009","Japonica Cottage","en","","","Japonica Cottage","en","Ashby Road","en","","","opp","en","2006-11-23T00:00:00","2009-07-02T00:00:00","","new"
"1000DTDR5010","Japonica Cottage","en","","","Japonica Cottage","en","Ashby Road","en","","","adj","en","2006-11-23T00:00:00","2009-07-02T00:00:00","","new"
"1000DTFS3309","Queen Street","en","","","Fountain Square","en","Queen Street","en","","","Opp","en","2007-02-21T00:00:00","2009-07-02T00:00:00","","new"
"1000DTFST123","Queen Street","en","","","Fountain Square","en","Queen Street","en","","","Adj","en","2007-02-21T00:00:00","2009-07-02T00:00:00","","new"
"1000DTGL6373","Nethermoor Road","en","","","Nethermoor Road","en","Green Lane","en","","","adj","en","2007-01-03T00:00:00","2009-07-02T00:00:00","","new"
"1000DTGL6373","Queen Victoria Road","en","","","Queen Victoria Road","en","Green Lane","en","","","adj","en","2009-07-02T00:00:00","2009-07-02T00:00:00","","new"
"1000DTGL6373","Tupton Pharmacy","en","","","Pharmacy","en","Green Lane","en","","","Opp","en","2010-02-15T00:00:00","2010-02-15T00:00:00","","new"
"1000DTGL6373","Ward Street","en","","","Ward Street","en","Green Lane","en","","","opp","en","2009-07-02T00:00:00","2009-07-02T00:00:00","","new"
"1000DTGL6374","Nethermoor Road","en","","","Nethermoor Road","en","Green Lane","en","","","opp","en","2009-07-02T00:00:00","2009-07-02T00:00:00","","new"
"1000DTGL6374","New Tupton Fish Bar","en","","","New Tupton Fish Bar","en","Green Lane","en","","","Adj","en","2010-02-15T00:00:00","2010-02-15T00:00:00","","new"
"1000DTGL6374","Ward Street","en","","","Ward Street","en","Green Lane","en","","","adj","en","2006-06-26T00:00:00","2009-07-02T00:00:00","","new"
"1000DTHS5013","The Chequers Inn","en","","","The Chequers Inn","en","High Street","en","","","Adj","en","2006-11-23T00:00:00","2009-07-02T00:00:00","","new"
"1000DTHS5014","Narrow Lane","en","","","Narrow Lane","en","High Street","en","","","adj","en","2009-07-02T00:00:00","2009-07-02T00:00:00","","new"
"1000DTHS5014","The Chequers Inn","en","","","The Chequers Inn","en","High Street","en","","","Opp","en","2006-11-23T00:00:00","2009-07-02T00:00:00","","new"
"1000DTHS6056","Winkpenny Lane","en","","","Winkpenny Lane","en","High Street","en","","","opp","en","2008-07-07T00:00:00","2009-07-02T00:00:00","","new"
"1000DTHS6057","Slap and Tickle","en","","","","","","","","","","","2013-08-30T00:00:00","2013-08-30T00:00:00","","new"
"1000DTHS8061","Health Centre","en","","","Health Centre","en","High Street","en","","","opp","en","2007-01-15T00:00:00","2009-07-02T00:00:00","","new"
"1000DTHS8061","Heathfield Gardens","en","","","Heathfield Gardens","en","High Street","en","","","adj","en","2007-01-15T00:00:00","2009-07-02T00:00:00","","new"
"1000DTIR6270","Izaak Walton Hotel","en","","","Izaak Walton Hotel","en","Ilam Road","en","","","Opp","en","2007-02-20T00:00:00","2009-07-02T00:00:00","","new"
"1000DTIR6270","St Mary's Bridge","en","","","St Mary's Bridge","en","Ilam Road","en","","","Opp","en","2007-02-20T00:00:00","2009-07-02T00:00:00","","new"
"1000DTIRD842","Izaak Walton Hotel","en","","","Izaak Walton Hotel","en","Ilam Road","en","","","Adj","en","2007-02-20T00:00:00","2009-07-02T00:00:00","","new"
"1000DTIRD842","St Mary's Bridge","en","","","St Mary's Bridge","en","Ilam Road","en","","","Adj","en","2007-02-20T00:00:00","2009-07-02T00:00:00","","new"
"1000DTMR3385","Dale View","en","","","Dale View","en","Main Road","en","","","adj","en","2007-01-19T00:00:00","2009-07-02T00:00:00","","new"
"1000DTMR3386","Dale View","en","","","Dale View","en","Main Road","en","","","opp","en","2007-01-19T00:00:00","2009-07-02T00:00:00","","new"
"1000DTMR3391","School Lane","en","","","School Lane","en","Main Road","en","","","adj","en","2010-01-20T00:00:00","2010-01-20T00:00:00","","new"
